ID_order,Company_Brand,Income,Time_start,Time_finish,Priority,Perishable,Fragile,Weight
14608,Coca-Cola,19.54,3/28/2024 9:15,3/31/2024 16:58,0,1,0,18
14609,PepsiCo,7.7,3/1/2024 13:15,3/7/2024 20:16,1,1,1,14
14610,Coca-Cola,24.14,3/11/2024 22:24,3/16/2024 9:16,1,1,0,4
14611,Coca-Cola,11.67,4/5/2024 17:44,4/9/2024 2:19,0,1,1,14
14612,H&M,147.64,3/19/2024 17:50,3/25/2024 15:25,0,0,0,13
14613,Uniqlo,116.91,2/13/2024 22:44,2/15/2024 4:29,1,0,1,11
14614,PepsiCo,10.68,3/5/2024 8:16,3/7/2024 4:32,1,1,1,15
14615,361 Du KIDS,66.52,2/9/2024 20:43,2/14/2024 3:53,1,0,1,17
14616,PepsiCo,12.23,2/15/2024 10:19,2/20/2024 22:47,0,1,1,12
14617,Shunchen Sports Jia,77.34,2/24/2024 18:30,2/27/2024 12:58,1,0,1,17
14618,Gap,135.83,3/25/2024 7:56,3/27/2024 8:38,1,0,0,1
14619,Shunchen Sports Jia,53.32,3/6/2024 18:29,3/10/2024 23:21,1,0,1,10
14620,PepsiCo,32.28,2/14/2024 12:27,2/17/2024 9:46,0,1,0,9
14621,PepsiCo,9.8,2/2/2024 6:08,2/6/2024 10:31,1,1,1,18
14622,Gap,128.25,3/7/2024 9:14,3/8/2024 23:29,1,0,0,7
14623,361 Du KIDS,51.92,3/19/2024 16:47,3/25/2024 0:38,0,0,0,20
14624,Shunchen Sports Jia,75.11,3/10/2024 10:50,3/13/2024 2:30,1,0,1,8
14625,PepsiCo,15.32,3/17/2024 12:42,3/23/2024 8:52,0,1,0,18
14626,PepsiCo,22.48,2/24/2024 23:40,2/25/2024 20:55,1,1,1,21
14627,Pringles,22.08,2/17/2024 11:20,2/18/2024 1:56,1,1,0,6
14628,PepsiCo,9.81,3/9/2024 4:01,3/14/2024 2:33,1,1,0,3
14629,NIKE,105.21,2/8/2024 10:57,2/11/2024 16:40,0,0,0,2
14630,Coca-Cola,24.08,2/18/2024 22:26,2/21/2024 2:36,1,1,1,20
14631,Uniqlo,151.33,2/24/2024 10:05,2/25/2024 7:13,1,0,1,2
14632,PepsiCo,16.52,3/8/2024 0:41,3/13/2024 10:53,1,1,0,8
14633,Zara,146.48,3/28/2024 4:07,3/29/2024 2:08,0,0,1,5
14634,361 Du KIDS,43.16,3/14/2024 14:51,3/16/2024 9:22,1,0,0,11
14635,PepsiCo,21.74,3/18/2024 13:28,3/20/2024 7:00,0,1,0,15
14636,Coca-Cola,24.09,2/10/2024 21:28,2/13/2024 15:27,0,1,0,20
14637,Pringles,12.43,3/13/2024 21:53,3/16/2024 3:50,0,1,1,19
14638,H&M,109.76,3/23/2024 19:58,3/29/2024 16:17,0,0,0,12
14639,Coca-Cola,11.79,2/13/2024 22:30,2/14/2024 20:46,0,1,0,1
14640,Pringles,17.35,3/14/2024 3:32,3/20/2024 6:10,1,1,0,20
14641,PepsiCo,31.23,3/23/2024 2:04,3/27/2024 14:13,1,1,1,4
14642,PepsiCo,27.22,2/4/2024 23:58,2/10/2024 19:31,0,1,0,14
14643,Gap,125.69,3/13/2024 9:35,3/16/2024 9:58,0,0,1,16
14644,Zara,82.56,2/25/2024 19:14,2/26/2024 10:38,0,0,1,16
14645,PepsiCo,33.35,3/12/2024 21:13,3/13/2024 16:32,1,1,0,2
14646,Coca-Cola,14.97,4/5/2024 20:37,4/10/2024 3:11,1,1,1,17
14647,361 Du KIDS,43.15,3/5/2024 16:30,3/7/2024 6:39,1,0,1,19
14648,Coca-Cola,8.39,3/22/2024 2:08,3/26/2024 22:06,1,1,0,14
14649,Pringles,27.38,2/6/2024 9:14,2/8/2024 23:19,1,1,1,6
14650,Shunchen Sports Jia,73.33,2/7/2024 4:52,2/9/2024 15:58,1,0,0,5
14651,PepsiCo,27.96,3/15/2024 15:27,3/17/2024 19:39,0,1,0,19
14652,PepsiCo,23.79,3/17/2024 17:15,3/23/2024 1:46,1,1,1,9
14653,Zara,91.45,2/9/2024 2:34,2/15/2024 8:48,0,0,1,17
14654,Shunchen Sports Jia,50.92,4/4/2024 22:32,4/10/2024 9:33,1,0,1,18
14655,PepsiCo,10.49,3/25/2024 22:41,3/29/2024 4:34,1,1,0,16
14656,PepsiCo,17.06,2/10/2024 8:01,2/14/2024 23:23,1,1,0,3
14657,PepsiCo,9.09,3/21/2024 18:19,3/27/2024 19:52,1,1,1,15
14658,PepsiCo,11.79,2/7/2024 4:35,2/9/2024 22:40,1,1,0,8
14659,Pringles,22.03,3/8/2024 14:42,3/11/2024 12:47,1,1,0,12
14660,Shunchen Sports Jia,67.6,2/1/2024 18:38,2/5/2024 21:41,0,0,1,17
14661,PepsiCo,21.63,2/1/2024 18:25,2/2/2024 22:29,0,1,0,16
14662,Coca-Cola,18.95,3/9/2024 8:21,3/10/2024 22:39,0,1,1,22
14663,Pringles,27.7,2/28/2024 16:37,3/1/2024 19:17,0,1,0,10
14664,Zara,113.32,4/5/2024 7:24,4/8/2024 15:37,0,0,1,3
14665,PepsiCo,15.05,3/13/2024 21:47,3/16/2024 5:24,1,1,0,5
14666,Shunchen Sports Jia,53.85,4/5/2024 11:26,4/9/2024 23:59,1,0,1,3
14667,Pringles,17.8,3/28/2024 2:00,4/2/2024 1:07,0,1,0,5
14668,PepsiCo,12.04,3/2/2024 7:37,3/4/2024 1:00,0,1,1,22
14669,PepsiCo,16.13,4/6/2024 8:52,4/10/2024 1:19,0,1,1,7
14670,Zara,107,2/1/2024 18:59,2/7/2024 14:10,0,0,1,4
14671,PepsiCo,16.59,2/9/2024 2:42,2/11/2024 6:38,1,1,1,9
14672,Shunchen Sports Jia,69.88,4/6/2024 9:43,4/11/2024 9:24,0,0,1,4
14673,PepsiCo,16.36,3/26/2024 3:23,3/28/2024 21:03,0,1,0,7
14674,H&M,131.59,2/3/2024 12:06,2/4/2024 16:51,1,0,0,18
14675,Pringles,24.71,2/15/2024 4:29,2/18/2024 6:21,1,1,1,13
14676,PepsiCo,12.44,2/24/2024 15:40,2/26/2024 2:33,1,1,0,2
14677,PepsiCo,26.68,4/1/2024 17:21,4/6/2024 11:30,0,1,0,16
14678,PepsiCo,34.24,2/18/2024 16:49,2/20/2024 16:02,0,1,1,9
14679,Gap,118.42,4/8/2024 5:06,4/13/2024 9:49,1,0,1,8
14680,361 Du KIDS,50.98,2/22/2024 15:35,2/28/2024 2:04,1,0,0,19
14681,Shunchen Sports Jia,77.01,3/15/2024 21:59,3/17/2024 23:49,0,0,1,18
14682,Pringles,13.58,3/25/2024 22:42,3/31/2024 17:38,0,1,0,11
14683,NIKE,275.51,3/14/2024 1:28,3/16/2024 8:30,0,0,1,5
14684,Gap,130.26,3/12/2024 2:58,3/15/2024 6:34,1,0,0,4
14685,Pringles,12.02,3/20/2024 1:30,3/24/2024 1:17,0,1,0,1
14686,Pringles,21.41,2/11/2024 6:41,2/13/2024 15:20,0,1,0,7
14687,Uniqlo,147.13,4/7/2024 13:27,4/12/2024 23:44,1,0,0,13
14688,361 Du KIDS,66.12,3/22/2024 22:48,3/27/2024 0:02,1,0,0,21
14689,Zara,147.44,3/28/2024 2:27,3/29/2024 6:42,0,0,1,20
14690,PepsiCo,9.45,3/27/2024 7:34,4/2/2024 3:38,0,1,1,14
14691,NIKE,248.2,4/1/2024 16:00,4/2/2024 7:43,1,0,1,5
14692,Zara,65.76,4/9/2024 7:11,4/10/2024 11:58,0,0,1,16
14693,Zara,117.01,3/1/2024 13:08,3/6/2024 9:18,0,0,0,11
14694,PepsiCo,23.14,2/18/2024 22:20,2/23/2024 16:54,0,1,1,21
14695,Pringles,18.8,2/17/2024 15:31,2/18/2024 11:46,0,1,1,11
14696,PepsiCo,24.01,4/3/2024 13:29,4/7/2024 10:27,0,1,0,16
14697,Shunchen Sports Jia,57.98,2/15/2024 10:47,2/16/2024 7:49,0,0,0,16
14698,Pringles,17.82,2/24/2024 0:42,2/25/2024 13:58,1,1,0,13
14699,PepsiCo,18.35,4/4/2024 0:12,4/8/2024 19:50,0,1,1,10
14700,Pringles,21.14,2/25/2024 3:31,2/26/2024 0:36,0,1,0,13
14701,Zara,71.08,3/10/2024 20:38,3/13/2024 16:47,1,0,1,11
14702,Uniqlo,132.66,2/5/2024 0:32,2/10/2024 1:13,0,0,1,9
14703,Zara,128.4,3/10/2024 16:54,3/13/2024 9:53,0,0,0,3
14704,361 Du KIDS,76.83,2/22/2024 21:34,2/25/2024 7:18,0,0,0,22
14705,Pringles,21.49,2/12/2024 23:22,2/13/2024 14:23,0,1,0,14
14706,Coca-Cola,14.98,4/5/2024 4:18,4/9/2024 15:42,1,1,0,19
14707,Gap,104.29,4/5/2024 16:13,4/10/2024 10:14,0,0,1,21
14708,Shunchen Sports Jia,68.22,3/28/2024 9:59,3/30/2024 7:56,0,0,0,11
14709,Pringles,13.03,3/25/2024 2:00,3/28/2024 18:17,0,1,1,21
14710,PepsiCo,8.72,3/28/2024 4:03,3/31/2024 5:51,0,1,1,17
14711,Pringles,20.35,4/9/2024 8:32,4/13/2024 1:36,1,1,1,12
14712,PepsiCo,23.57,3/12/2024 15:35,3/17/2024 21:27,1,1,1,21
14713,Pringles,13.4,3/24/2024 22:24,3/29/2024 10:58,0,1,1,14
14714,Gap,149.32,2/11/2024 10:59,2/12/2024 19:09,0,0,1,15
14715,PepsiCo,18.84,3/16/2024 7:22,3/17/2024 13:39,1,1,1,6
14716,361 Du KIDS,56.81,2/8/2024 1:23,2/9/2024 1:10,1,0,1,18
14717,Coca-Cola,17.9,2/16/2024 7:20,2/18/2024 11:53,0,1,1,2
14718,Coca-Cola,10.63,3/29/2024 5:42,4/1/2024 21:49,1,1,1,18
14719,H&M,131.01,2/4/2024 10:34,2/8/2024 14:31,1,0,0,21
14720,Pringles,14.45,2/13/2024 12:59,2/18/2024 19:23,1,1,1,6
14721,Shunchen Sports Jia,76.25,2/20/2024 18:34,2/22/2024 23:56,1,0,1,15
14722,Uniqlo,150.99,3/7/2024 23:52,3/12/2024 16:24,0,0,0,19
14723,Pringles,16.62,3/13/2024 15:45,3/18/2024 23:52,1,1,1,11
14724,PepsiCo,18.68,2/24/2024 16:25,2/27/2024 4:03,0,1,0,10
14725,361 Du KIDS,57.07,2/24/2024 13:44,2/27/2024 10:59,0,0,1,13
14726,Coca-Cola,17.09,2/10/2024 5:06,2/14/2024 18:57,1,1,0,9
14727,PepsiCo,8.01,3/31/2024 15:12,4/4/2024 17:35,1,1,0,11
14728,Uniqlo,119.17,3/30/2024 23:00,4/1/2024 16:39,1,0,1,22
14729,PepsiCo,29.41,2/6/2024 2:23,2/9/2024 4:30,1,1,1,17
14730,Shunchen Sports Jia,60.86,2/4/2024 23:44,2/10/2024 2:43,1,0,0,16
14731,361 Du KIDS,40.17,2/27/2024 10:56,3/4/2024 6:26,1,0,1,11
14732,Uniqlo,133.55,2/9/2024 8:07,2/11/2024 2:06,1,0,1,14
14733,Gap,114.01,3/14/2024 1:43,3/19/2024 10:31,1,0,0,17
14734,Pringles,27.82,2/12/2024 14:50,2/17/2024 2:16,0,1,0,1
14735,361 Du KIDS,49.67,2/15/2024 1:35,2/18/2024 4:13,1,0,0,20
14736,Uniqlo,159.55,3/9/2024 23:24,3/15/2024 22:17,1,0,0,21
14737,PepsiCo,32.4,3/11/2024 1:31,3/16/2024 12:36,0,1,1,4
14738,Pringles,24.15,2/21/2024 12:26,2/27/2024 7:30,1,1,1,4
14739,PepsiCo,25.63,2/12/2024 0:22,2/17/2024 5:14,1,1,1,5
14740,H&M,86.23,2/9/2024 11:04,2/15/2024 9:30,1,0,1,16
14741,Coca-Cola,22.38,2/5/2024 10:36,2/9/2024 9:05,1,1,1,12
14742,Zara,122.06,4/7/2024 19:55,4/12/2024 20:37,1,0,0,6
14743,Shunchen Sports Jia,51.23,2/17/2024 6:40,2/19/2024 19:05,0,0,1,10
14744,Coca-Cola,19.42,4/7/2024 5:21,4/10/2024 14:09,0,1,0,4
14745,PepsiCo,10.38,2/14/2024 7:10,2/17/2024 11:00,1,1,0,3
14746,Coca-Cola,16.64,3/1/2024 6:49,3/2/2024 18:38,1,1,1,4
14747,PepsiCo,13.34,3/24/2024 4:42,3/25/2024 16:13,1,1,0,7
14748,Coca-Cola,13.25,2/8/2024 19:39,2/10/2024 23:15,1,1,0,4
14749,Zara,80.92,4/1/2024 13:21,4/2/2024 2:09,0,0,1,5
14750,Pringles,17.74,3/9/2024 15:03,3/12/2024 17:40,1,1,0,22
14751,Uniqlo,130.92,3/12/2024 16:33,3/17/2024 23:14,1,0,0,19
14752,PepsiCo,26.1,3/1/2024 7:58,3/6/2024 3:58,0,1,0,8
14753,Pringles,10.98,2/14/2024 0:32,2/15/2024 10:54,0,1,1,8
14754,Coca-Cola,15.16,2/17/2024 15:48,2/22/2024 9:16,1,1,1,2
14755,Gap,109.83,2/22/2024 17:06,2/24/2024 22:56,1,0,0,20
14756,Pringles,14.1,2/11/2024 18:03,2/16/2024 4:40,0,1,1,5
14757,PepsiCo,12.62,2/6/2024 21:05,2/11/2024 21:52,1,1,1,9
14758,Coca-Cola,22.95,2/18/2024 13:23,2/23/2024 4:03,1,1,0,1
14759,Shunchen Sports Jia,79.52,3/25/2024 21:40,3/27/2024 21:10,1,0,0,19
14760,Pringles,13.61,3/30/2024 6:14,4/1/2024 4:44,0,1,0,6
14761,Coca-Cola,11.05,2/17/2024 0:29,2/17/2024 11:23,1,1,1,12
14762,PepsiCo,7.97,3/9/2024 23:43,3/14/2024 13:06,0,1,0,14
14763,PepsiCo,30.71,2/14/2024 11:17,2/15/2024 16:22,1,1,0,22
14764,Coca-Cola,22.7,3/3/2024 17:37,3/5/2024 17:43,0,1,1,4
14765,Coca-Cola,9.91,3/10/2024 21:12,3/14/2024 15:18,0,1,1,6
14766,Zara,63.91,3/30/2024 7:56,3/31/2024 15:44,1,0,0,5
14767,Zara,86.49,3/20/2024 16:21,3/25/2024 1:33,1,0,1,12
14768,Zara,140.85,4/8/2024 11:40,4/9/2024 15:38,0,0,0,22
14769,Zara,105.79,3/10/2024 16:43,3/15/2024 21:13,1,0,1,17
14770,Uniqlo,124.14,3/12/2024 12:46,3/14/2024 1:25,0,0,0,13
14771,Coca-Cola,11.18,2/5/2024 16:55,2/11/2024 15:20,0,1,1,12
14772,PepsiCo,18.97,2/24/2024 21:16,2/26/2024 6:34,1,1,1,17
14773,Shunchen Sports Jia,78.24,3/31/2024 2:29,4/5/2024 10:31,1,0,0,5
14774,Pringles,17.62,2/12/2024 8:17,2/13/2024 12:19,1,1,0,19
14775,PepsiCo,14.74,2/22/2024 1:14,2/26/2024 4:35,1,1,1,3
14776,PepsiCo,30.83,3/4/2024 7:23,3/7/2024 13:35,1,1,1,10
14777,Gap,136.09,2/25/2024 23:40,2/29/2024 21:05,1,0,0,8
14778,PepsiCo,25.83,3/29/2024 14:56,4/1/2024 13:53,1,1,0,10
14779,Zara,88.46,4/8/2024 1:08,4/10/2024 1:23,0,0,1,2
14780,Shunchen Sports Jia,51.37,2/25/2024 18:56,2/28/2024 15:07,0,0,1,5
14781,Coca-Cola,21.48,2/26/2024 2:36,3/3/2024 6:32,1,1,1,3
14782,Zara,139.4,4/9/2024 12:23,4/14/2024 20:25,1,0,0,18
14783,Pringles,20.92,3/26/2024 2:15,3/31/2024 7:28,0,1,0,14
14784,Pringles,17.84,4/8/2024 22:52,4/13/2024 13:12,0,1,0,20
14785,Coca-Cola,16.57,2/25/2024 21:11,2/27/2024 0:37,0,1,1,7
14786,Uniqlo,124.8,3/21/2024 23:30,3/24/2024 7:39,0,0,1,9
14787,Pringles,16.51,3/7/2024 3:00,3/8/2024 3:36,1,1,1,16
14788,361 Du KIDS,40.76,2/23/2024 22:08,2/28/2024 13:48,0,0,0,4
14789,Zara,85.46,2/18/2024 8:11,2/19/2024 17:08,0,0,0,20
14790,Pringles,18.5,3/21/2024 0:25,3/22/2024 6:33,0,1,1,3
14791,Uniqlo,131.11,2/12/2024 6:46,2/15/2024 6:05,0,0,1,22
14792,PepsiCo,29.29,3/22/2024 0:07,3/23/2024 10:19,1,1,1,19
14793,PepsiCo,12.37,4/3/2024 10:09,4/9/2024 15:35,1,1,0,15
14794,PepsiCo,12.51,3/1/2024 12:13,3/2/2024 15:20,0,1,0,12
14795,Coca-Cola,9.53,3/14/2024 4:23,3/17/2024 16:12,0,1,1,10
14796,Coca-Cola,21.9,2/18/2024 15:27,2/24/2024 19:39,0,1,0,2
14797,361 Du KIDS,71.25,3/5/2024 2:41,3/10/2024 13:56,1,0,0,3
14798,PepsiCo,29.88,3/11/2024 17:01,3/17/2024 18:40,1,1,1,17
14799,PepsiCo,24.89,3/5/2024 23:56,3/8/2024 16:19,0,1,0,19
14800,PepsiCo,13.78,3/4/2024 21:49,3/10/2024 21:12,0,1,0,4
14801,Zara,69.52,2/15/2024 10:25,2/18/2024 2:07,0,0,0,5
14802,Pringles,25.25,3/30/2024 21:01,4/1/2024 7:53,0,1,1,15
14803,Zara,103.49,3/30/2024 15:07,4/1/2024 23:51,1,0,0,9
14804,Zara,114.61,3/14/2024 16:43,3/18/2024 0:18,1,0,1,10
14805,PepsiCo,21.08,3/22/2024 8:43,3/26/2024 1:17,0,1,0,6
14806,H&M,149.6,2/17/2024 4:52,2/18/2024 1:16,1,0,1,18
14807,H&M,101.84,2/2/2024 12:41,2/4/2024 18:38,0,0,0,2
14808,PepsiCo,33.15,2/15/2024 21:25,2/16/2024 15:42,0,1,0,8
14809,Pringles,14.69,4/1/2024 19:10,4/3/2024 9:57,0,1,0,9
14810,Gap,141.6,3/7/2024 13:30,3/12/2024 22:34,0,0,1,21
14811,Uniqlo,193.7,3/18/2024 18:47,3/19/2024 16:13,0,0,1,7
14812,Pringles,10.51,4/10/2024 3:31,4/14/2024 7:25,1,1,1,6
14813,Shunchen Sports Jia,50.79,4/2/2024 7:31,4/3/2024 15:21,0,0,1,15
14814,Shunchen Sports Jia,77.59,3/14/2024 22:33,3/15/2024 9:10,1,0,0,9
14815,Uniqlo,127.52,3/28/2024 13:35,3/31/2024 15:41,1,0,1,6
14816,PepsiCo,32.67,4/9/2024 22:01,4/10/2024 7:56,1,1,0,15
14817,Uniqlo,183.34,4/9/2024 18:30,4/14/2024 10:15,0,0,1,3
14818,361 Du KIDS,64.1,4/9/2024 18:28,4/10/2024 5:22,0,0,0,4
14819,H&M,82.62,2/15/2024 17:03,2/19/2024 20:41,0,0,0,18
14820,Zara,141.56,3/26/2024 11:53,3/31/2024 3:03,1,0,0,5
14821,PepsiCo,13.96,3/21/2024 2:34,3/22/2024 8:19,0,1,1,19
14822,Zara,145.42,3/19/2024 20:08,3/22/2024 20:34,0,0,1,19
14823,PepsiCo,31.12,2/24/2024 13:08,3/1/2024 7:31,0,1,0,10
14824,Uniqlo,114.12,3/7/2024 16:00,3/9/2024 9:40,1,0,0,10
14825,Pringles,18.04,2/7/2024 18:43,2/8/2024 11:25,1,1,0,6
14826,PepsiCo,34.39,3/28/2024 16:21,4/2/2024 4:51,1,1,0,2
14827,PepsiCo,13.73,2/26/2024 1:34,2/28/2024 3:27,0,1,1,9
14828,NIKE,107.55,2/5/2024 13:47,2/7/2024 19:33,0,0,1,12
14829,Pringles,16.18,3/27/2024 0:20,4/2/2024 5:17,0,1,1,16
14830,NIKE,282.91,3/13/2024 1:35,3/18/2024 23:15,1,0,1,7
14831,Pringles,26.72,3/21/2024 9:01,3/24/2024 0:31,1,1,0,19
14832,Shunchen Sports Jia,64.48,2/7/2024 22:06,2/14/2024 4:36,0,0,1,17
14833,Coca-Cola,23.12,2/2/2024 14:30,2/6/2024 14:51,1,1,0,6
14834,Uniqlo,110.38,2/11/2024 9:46,2/17/2024 19:31,1,0,0,6
14835,PepsiCo,21.5,2/13/2024 12:45,2/14/2024 2:44,1,1,1,15
14836,Pringles,10.14,2/11/2024 23:49,2/13/2024 23:19,0,1,1,22
14837,PepsiCo,10.78,3/24/2024 7:47,3/27/2024 0:57,0,1,1,8
14838,Uniqlo,126.35,2/24/2024 8:28,2/26/2024 21:07,0,0,0,3
14839,Zara,125.62,3/6/2024 1:22,3/7/2024 3:10,0,0,0,6
14840,Shunchen Sports Jia,77.37,2/18/2024 20:55,2/19/2024 22:19,0,0,1,1
14841,Gap,144.9,2/4/2024 4:41,2/8/2024 19:46,1,0,1,13
14842,Shunchen Sports Jia,59.01,3/24/2024 10:02,3/25/2024 0:46,0,0,1,4
14843,Coca-Cola,19.33,3/21/2024 12:04,3/27/2024 10:52,0,1,0,12
14844,Pringles,28.88,2/3/2024 0:12,2/3/2024 16:19,1,1,1,22
14845,Zara,81.31,2/15/2024 15:58,2/16/2024 7:16,1,0,1,12
14846,Zara,94.98,3/18/2024 7:12,3/19/2024 16:08,1,0,1,15
14847,NIKE,247.9,2/20/2024 14:19,2/21/2024 3:57,1,0,1,9
14848,PepsiCo,8.78,3/3/2024 1:28,3/5/2024 2:59,1,1,0,8
14849,Pringles,18.03,4/2/2024 20:46,4/3/2024 12:41,0,1,0,18
14850,Pringles,20.34,4/1/2024 9:37,4/3/2024 9:29,0,1,0,3
14851,Shunchen Sports Jia,59.43,3/17/2024 2:21,3/20/2024 2:43,0,0,1,11
14852,Pringles,24.06,4/9/2024 14:20,4/15/2024 9:03,0,1,1,12
14853,PepsiCo,32.65,2/6/2024 1:27,2/8/2024 9:53,0,1,1,14
14854,Gap,135.63,3/1/2024 6:14,3/7/2024 2:57,1,0,0,3
14855,Coca-Cola,10.34,2/14/2024 14:56,2/19/2024 21:34,0,1,1,4
14856,PepsiCo,18.06,3/14/2024 12:07,3/18/2024 17:49,1,1,1,11
14857,Gap,138.8,2/23/2024 5:55,2/26/2024 5:15,1,0,1,13
14858,Shunchen Sports Jia,61.59,2/13/2024 4:20,2/18/2024 2:55,0,0,1,20
14859,Coca-Cola,12.03,2/21/2024 7:17,2/22/2024 15:09,0,1,0,1
14860,Zara,124.82,3/11/2024 14:13,3/14/2024 10:15,0,0,1,18
14861,Shunchen Sports Jia,59.36,4/6/2024 18:14,4/8/2024 21:19,1,0,0,8
14862,361 Du KIDS,41.66,2/3/2024 13:28,2/6/2024 23:47,1,0,1,6
14863,PepsiCo,17.59,2/23/2024 21:10,2/28/2024 15:29,0,1,0,12
14864,Coca-Cola,15.94,2/27/2024 15:26,2/29/2024 9:04,0,1,0,15
14865,PepsiCo,17.49,2/26/2024 8:23,2/28/2024 20:47,0,1,0,7
14866,Pringles,13.46,3/5/2024 18:37,3/11/2024 17:31,0,1,1,11
14867,Zara,124.55,2/21/2024 16:03,2/22/2024 12:27,0,0,1,17
14868,Shunchen Sports Jia,61.05,3/4/2024 13:58,3/11/2024 1:53,1,0,1,9
14869,Pringles,17.73,2/28/2024 16:43,3/4/2024 3:54,1,1,1,6
14870,Zara,93.66,2/15/2024 20:56,2/16/2024 14:00,1,0,0,3
14871,Zara,99.14,2/20/2024 17:31,2/22/2024 10:11,0,0,0,8
14872,Coca-Cola,18.88,2/6/2024 12:14,2/10/2024 23:54,1,1,0,22
14873,PepsiCo,9.42,2/15/2024 16:15,2/21/2024 23:52,0,1,0,14
14874,Pringles,15.95,3/25/2024 11:53,3/28/2024 6:12,0,1,1,11
14875,Shunchen Sports Jia,72.19,3/14/2024 23:55,3/17/2024 16:50,1,0,0,3
14876,PepsiCo,24.66,3/21/2024 15:33,3/27/2024 4:40,1,1,1,1
14877,Uniqlo,172.99,2/3/2024 17:31,2/4/2024 16:22,1,0,0,11
14878,PepsiCo,30.52,2/14/2024 17:40,2/15/2024 7:12,0,1,0,18
14879,Coca-Cola,20.73,2/6/2024 19:44,2/9/2024 7:39,0,1,0,4
14880,Coca-Cola,16.41,3/25/2024 16:59,3/30/2024 11:24,0,1,1,10
14881,PepsiCo,7.12,4/9/2024 7:53,4/12/2024 22:52,0,1,0,3
14882,PepsiCo,34.63,3/17/2024 4:31,3/19/2024 0:06,1,1,0,1
14883,PepsiCo,12.02,3/8/2024 1:12,3/10/2024 5:43,0,1,0,20
14884,PepsiCo,33.89,2/5/2024 5:58,2/8/2024 23:04,1,1,1,16
14885,Zara,73.68,2/18/2024 19:54,2/23/2024 6:09,0,0,0,9
14886,Zara,142,2/7/2024 17:46,2/8/2024 5:56,0,0,1,10
14887,Coca-Cola,13.17,4/3/2024 15:28,4/5/2024 0:39,1,1,1,22
14888,Coca-Cola,19.92,3/30/2024 18:05,4/5/2024 23:05,1,1,0,13
14889,Coca-Cola,24.61,2/23/2024 18:35,2/29/2024 13:28,0,1,0,16
14890,Uniqlo,149.23,2/3/2024 12:51,2/5/2024 17:15,0,0,0,21
14891,Pringles,19.81,3/4/2024 22:19,3/8/2024 0:44,1,1,1,21
14892,PepsiCo,16.39,2/14/2024 19:47,2/18/2024 1:39,0,1,1,4
14893,Pringles,29.19,3/22/2024 17:10,3/27/2024 8:27,1,1,1,18
14894,Gap,131.51,3/21/2024 2:59,3/22/2024 19:25,0,0,0,10
14895,Coca-Cola,19.68,2/23/2024 17:24,2/29/2024 2:15,0,1,0,13
14896,PepsiCo,33.69,4/2/2024 15:38,4/8/2024 15:20,0,1,1,6
14897,Pringles,11.27,3/15/2024 10:23,3/20/2024 12:00,1,1,0,11
14898,Shunchen Sports Jia,59.61,2/8/2024 10:56,2/12/2024 3:02,1,0,1,3
14899,Coca-Cola,14.2,3/11/2024 14:51,3/18/2024 0:04,1,1,0,15
14900,PepsiCo,13.59,3/23/2024 20:33,3/28/2024 9:36,1,1,1,16
14901,Shunchen Sports Jia,51.93,2/13/2024 13:00,2/19/2024 0:24,0,0,0,9
14902,PepsiCo,22.02,3/6/2024 15:28,3/13/2024 1:34,0,1,1,9
14903,PepsiCo,11.4,3/25/2024 21:47,3/29/2024 4:51,1,1,1,1
14904,Pringles,16.67,3/14/2024 3:18,3/14/2024 15:54,1,1,0,18
14905,PepsiCo,16.16,2/7/2024 0:45,2/9/2024 4:46,0,1,1,3
14906,PepsiCo,31.25,4/1/2024 4:38,4/5/2024 13:13,0,1,1,17
14907,PepsiCo,21.9,3/14/2024 3:49,3/16/2024 18:23,1,1,0,21
14908,PepsiCo,28.14,2/9/2024 23:01,2/11/2024 0:20,1,1,1,22
14909,PepsiCo,17.44,2/3/2024 15:00,2/6/2024 8:09,0,1,1,11
14910,PepsiCo,21.61,3/27/2024 6:54,3/27/2024 20:10,0,1,0,5
14911,PepsiCo,23.78,3/14/2024 4:52,3/15/2024 7:55,0,1,0,14
14912,Zara,114.65,3/9/2024 10:04,3/14/2024 7:38,1,0,0,7
14913,Uniqlo,185.91,3/9/2024 12:30,3/12/2024 1:41,1,0,0,17
14914,PepsiCo,20.19,2/25/2024 5:18,2/26/2024 22:53,1,1,1,12
14915,Pringles,20.55,4/8/2024 20:05,4/14/2024 19:05,1,1,0,19
14916,Pringles,21.37,2/10/2024 8:58,2/11/2024 17:46,0,1,1,7
14917,Shunchen Sports Jia,72.24,4/4/2024 15:54,4/5/2024 22:09,1,0,0,16
14918,Gap,103.59,2/19/2024 19:19,2/20/2024 17:21,0,0,0,16
14919,Shunchen Sports Jia,57.57,4/5/2024 6:54,4/10/2024 2:00,1,0,1,8
14920,Gap,116.83,2/9/2024 5:48,2/15/2024 7:07,1,0,1,2
14921,Shunchen Sports Jia,74.78,2/23/2024 0:29,2/25/2024 15:39,0,0,0,11
14922,PepsiCo,27.59,2/29/2024 9:58,3/2/2024 16:57,1,1,0,2
14923,Pringles,27.32,3/30/2024 9:16,4/3/2024 8:47,1,1,0,11
14924,PepsiCo,10.46,3/27/2024 2:58,3/29/2024 20:56,0,1,0,2
14925,PepsiCo,26.7,3/4/2024 4:49,3/8/2024 10:43,0,1,0,16
